epoch,train,valid,test,best_train,best_valid,best_test
19,0.42854634831460675,0.6136363636363636,0.5668367346938775,"(np.float64(0.456811797752809), 4)","(np.float64(0.6436950146627566), 15)","(np.float64(0.5822704081632653), 2)"
20,0.375438904494382,0.592375366568915,0.534311224489796,"(np.float64(0.456811797752809), 4)","(np.float64(0.6436950146627566), 15)","(np.float64(0.5822704081632653), 2)"
21,0.42270891853932585,0.6063049853372434,0.5535714285714286,"(np.float64(0.456811797752809), 4)","(np.float64(0.6436950146627566), 15)","(np.float64(0.5822704081632653), 2)"
22,0.43618328651685395,0.6143695014662757,0.5698979591836735,"(np.float64(0.456811797752809), 4)","(np.float64(0.6436950146627566), 15)","(np.float64(0.5822704081632653), 2)"
23,0.3842608848314606,0.6129032258064516,0.5408163265306123,"(np.float64(0.456811797752809), 4)","(np.float64(0.6436950146627566), 15)","(np.float64(0.5822704081632653), 2)"
24,0.43679775280898875,0.6598240469208212,0.5568877551020408,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
25,0.4220066713483146,0.6070381231671553,0.5654336734693878,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
26,0.42771242977528084,0.5953079178885631,0.5693877551020409,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
27,0.4296875,0.5997067448680352,0.560204081632653,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
28,0.4026509831460674,0.5747800586510264,0.5383928571428571,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
29,0.4359199438202247,0.6400293255131965,0.5496173469387755,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
30,0.43223314606741575,0.6129032258064516,0.5317602040816326,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
31,0.4084006320224719,0.627565982404692,0.5345663265306123,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
32,0.41423806179775285,0.6026392961876833,0.5584183673469388,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
33,0.4184954353932584,0.6048387096774194,0.5353316326530613,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
34,0.3619206460674157,0.560117302052786,0.5508928571428573,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
35,0.4006759129213483,0.6180351906158358,0.5387755102040817,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
36,0.4432057584269663,0.6209677419354839,0.515561224489796,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
37,0.3930389747191011,0.6033724340175953,0.5627551020408164,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
38,0.42916081460674166,0.595307917888563,0.5589285714285714,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
39,0.43894838483146065,0.5967741935483871,0.5230867346938776,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
40,0.3908005617977528,0.6385630498533725,0.5455357142857143,"(np.float64(0.456811797752809), 4)","(np.float64(0.6598240469208212), 24)","(np.float64(0.5822704081632653), 2)"
