epoch,final_epoch,final_loss,final_acc,final_auc,final_precision,final_recall,final_f1_score
23,22,0.6782379746437073,0.5968992248062015,0.4920918367346939,0.2,0.02040816326530612,0.037037037037037035
24,24,0.6819169521331787,0.5736434108527132,0.48698979591836733,0.2,0.04081632653061224,0.06779661016949153
25,25,0.6757762432098389,0.5813953488372093,0.5135204081632653,0.2222222222222222,0.04081632653061224,0.06896551724137931
26,26,0.6759771108627319,0.5813953488372093,0.511734693877551,0.2727272727272727,0.061224489795918366,0.1
27,26,0.6828022599220276,0.6046511627906976,0.48316326530612247,0.25,0.02040816326530612,0.03773584905660377
28,28,0.6760870814323425,0.5736434108527132,0.5010204081632653,0.2,0.04081632653061224,0.06779661016949153
29,28,0.6818777918815613,0.5736434108527132,0.510204081632653,0.2,0.04081632653061224,0.06779661016949153
30,28,0.6823796629905701,0.5891472868217055,0.5096938775510204,0.25,0.04081632653061224,0.07017543859649122
31,28,0.6803210377693176,0.5813953488372093,0.5079081632653061,0.2727272727272727,0.061224489795918366,0.1
32,32,0.6740500926971436,0.5891472868217055,0.5232142857142857,0.25,0.04081632653061224,0.07017543859649122
33,32,0.6738884449005127,0.5968992248062015,0.5403061224489796,0.38461538461538464,0.10204081632653061,0.16129032258064516
34,32,0.6773095726966858,0.5891472868217055,0.539795918367347,0.3333333333333333,0.08163265306122448,0.13114754098360656
35,32,0.6856270432472229,0.5968992248062015,0.5520408163265307,0.36363636363636365,0.08163265306122448,0.13333333333333333
36,32,0.6848484873771667,0.5968992248062015,0.5252551020408163,0.4117647058823529,0.14285714285714285,0.21212121212121213
37,32,0.6815305948257446,0.6201550387596899,0.534438775510204,0.5,0.20408163265306123,0.2898550724637681
38,32,0.685384213924408,0.6124031007751938,0.5533163265306121,0.45454545454545453,0.10204081632653061,0.16666666666666666
39,39,0.6743815541267395,0.627906976744186,0.5494897959183673,0.5238095238095238,0.22448979591836735,0.3142857142857143
40,39,0.6770201325416565,0.6434108527131783,0.5670918367346939,0.5882352941176471,0.20408163265306123,0.30303030303030304
41,41,0.6875460147857666,0.627906976744186,0.5436224489795918,0.5151515151515151,0.3469387755102041,0.4146341463414634
42,41,0.6665387153625488,0.627906976744186,0.5760204081632653,0.5333333333333333,0.16326530612244897,0.25
43,41,0.6652528047561646,0.6666666666666666,0.5936224489795917,0.6666666666666666,0.24489795918367346,0.3582089552238806
44,44,0.6577793955802917,0.6511627906976745,0.5808673469387755,0.5909090909090909,0.2653061224489796,0.36619718309859156
45,44,0.6562818288803101,0.6666666666666666,0.6094387755102041,0.6666666666666666,0.24489795918367346,0.3582089552238806
46,46,0.6662702560424805,0.6434108527131783,0.5778061224489796,0.5789473684210527,0.22448979591836735,0.3235294117647059
47,47,0.648475170135498,0.6821705426356589,0.5808673469387756,0.7,0.2857142857142857,0.4057971014492754
48,47,0.6565025448799133,0.6666666666666666,0.5890306122448979,0.75,0.1836734693877551,0.29508196721311475
49,47,0.6361607909202576,0.6821705426356589,0.5959183673469388,0.75,0.24489795918367346,0.36923076923076925
50,50,0.655568540096283,0.6821705426356589,0.5760204081632654,0.6428571428571429,0.3673469387755102,0.4675324675324675
51,50,0.6707351803779602,0.6589147286821705,0.5928571428571429,0.7777777777777778,0.14285714285714285,0.2413793103448276
52,52,0.6375823020935059,0.7054263565891473,0.5783163265306123,0.7619047619047619,0.32653061224489793,0.45714285714285713
53,52,0.6491551399230957,0.7131782945736435,0.5826530612244898,0.875,0.2857142857142857,0.4307692307692308
54,52,0.6622466444969177,0.6744186046511628,0.5982142857142858,0.8181818181818182,0.1836734693877551,0.3
55,52,0.604640007019043,0.6976744186046512,0.6625000000000001,0.8125,0.2653061224489796,0.4
56,52,0.5980955362319946,0.7131782945736435,0.6678571428571428,0.8,0.32653061224489793,0.463768115942029
57,52,0.6101112365722656,0.7209302325581395,0.6566326530612244,0.8421052631578947,0.32653061224489793,0.47058823529411764
58,58,0.6185317039489746,0.7131782945736435,0.6400510204081633,0.75,0.3673469387755102,0.4931506849315068
59,59,0.586815595626831,0.7286821705426356,0.6566326530612244,0.8181818181818182,0.3673469387755102,0.5070422535211268
60,60,0.5878171324729919,0.7286821705426356,0.6553571428571427,0.8181818181818182,0.3673469387755102,0.5070422535211268
61,60,0.6009839773178101,0.7364341085271318,0.6635204081632652,0.8947368421052632,0.3469387755102041,0.5
62,62,0.5878689885139465,0.751937984496124,0.6683673469387754,0.84,0.42857142857142855,0.5675675675675675
63,63,0.5926381945610046,0.7286821705426356,0.6665816326530611,0.85,0.3469387755102041,0.4927536231884058
64,63,0.5975306630134583,0.6821705426356589,0.6637755102040817,0.6428571428571429,0.3673469387755102,0.4675324675324675
65,63,0.5992270708084106,0.7131782945736435,0.6670918367346939,0.8333333333333334,0.30612244897959184,0.44776119402985076
66,63,0.6159566044807434,0.6976744186046512,0.6489795918367348,0.7083333333333334,0.3469387755102041,0.4657534246575342
67,67,0.5874751210212708,0.7364341085271318,0.6576530612244897,0.8,0.40816326530612246,0.5405405405405406
68,67,0.6075680255889893,0.7209302325581395,0.6566326530612245,0.7407407407407407,0.40816326530612246,0.5263157894736842
69,67,0.6199873685836792,0.7209302325581395,0.6364795918367347,0.8823529411764706,0.30612244897959184,0.45454545454545453
70,67,0.6143786907196045,0.7286821705426356,0.6420918367346938,0.85,0.3469387755102041,0.4927536231884058
71,67,0.5874826908111572,0.7286821705426356,0.6479591836734694,0.8181818181818182,0.3673469387755102,0.5070422535211268
72,72,0.5843401551246643,0.7286821705426356,0.6627551020408163,0.8888888888888888,0.32653061224489793,0.47761194029850745
73,72,0.5914915800094604,0.7131782945736435,0.6581632653061225,0.7727272727272727,0.3469387755102041,0.4788732394366197
74,72,0.5971715450286865,0.7364341085271318,0.6660714285714284,0.8571428571428571,0.3673469387755102,0.5142857142857142
75,72,0.6147410273551941,0.7364341085271318,0.6354591836734695,0.8260869565217391,0.3877551020408163,0.5277777777777778
76,72,0.6064413189888,0.7364341085271318,0.6482142857142856,0.8571428571428571,0.3673469387755102,0.5142857142857142
77,72,0.6080924272537231,0.7364341085271318,0.6637755102040817,0.8,0.40816326530612246,0.5405405405405406
78,72,0.5748737454414368,0.751937984496124,0.6834183673469388,0.8148148148148148,0.4489795918367347,0.5789473684210527
79,72,0.5849337577819824,0.7596899224806202,0.661734693877551,0.875,0.42857142857142855,0.5753424657534246
80,72,0.6107237935066223,0.7286821705426356,0.6489795918367347,0.75,0.42857142857142855,0.5454545454545454
81,72,0.6301907300949097,0.7209302325581395,0.6232142857142857,0.782608695652174,0.3673469387755102,0.5
