epoch,final_epoch,final_loss,final_acc,final_auc,final_precision,final_recall,final_f1_score
50,48,0.7536597847938538,0.751937984496124,0.6778061224489794,0.7297297297297297,0.5510204081632653,0.627906976744186
51,51,0.993366539478302,0.7286821705426356,0.6918367346938775,0.675,0.5510204081632653,0.6067415730337079
52,51,1.117140293121338,0.6821705426356589,0.6892857142857143,0.58,0.5918367346938775,0.5858585858585859
53,51,0.9572865962982178,0.6976744186046512,0.6908163265306123,0.631578947368421,0.4897959183673469,0.5517241379310345
54,51,1.2046668529510498,0.689922480620155,0.7038265306122448,0.6153846153846154,0.4897959183673469,0.5454545454545454
55,51,0.7995293140411377,0.751937984496124,0.7061224489795918,0.7428571428571429,0.5306122448979592,0.6190476190476191
56,51,1.0382124185562134,0.7364341085271318,0.7198979591836735,0.6829268292682927,0.5714285714285714,0.6222222222222222
57,51,1.1309940814971924,0.6976744186046512,0.7255102040816326,0.6086956521739131,0.5714285714285714,0.5894736842105263
58,51,0.8917056322097778,0.7441860465116279,0.6954081632653061,0.7666666666666667,0.46938775510204084,0.5822784810126582
59,51,0.8707094788551331,0.751937984496124,0.7066326530612245,0.7428571428571429,0.5306122448979592,0.6190476190476191
60,51,1.1356825828552246,0.689922480620155,0.7225765306122449,0.5957446808510638,0.5714285714285714,0.5833333333333334
61,61,0.9097282886505127,0.7364341085271318,0.7415816326530611,0.7027027027027027,0.5306122448979592,0.6046511627906976
62,61,1.1518129110336304,0.7364341085271318,0.7364795918367346,0.6829268292682927,0.5714285714285714,0.6222222222222222
63,61,1.0154963731765747,0.7674418604651163,0.7433673469387755,0.7209302325581395,0.6326530612244898,0.6739130434782609
64,61,1.0369377136230469,0.7209302325581395,0.6877551020408162,0.6666666666666666,0.5306122448979592,0.5909090909090909
65,61,1.1574692726135254,0.7054263565891473,0.7239795918367347,0.6341463414634146,0.5306122448979592,0.5777777777777777
66,61,1.4000166654586792,0.689922480620155,0.7112244897959183,0.5849056603773585,0.6326530612244898,0.6078431372549019
67,61,1.2164802551269531,0.7364341085271318,0.7216836734693878,0.6829268292682927,0.5714285714285714,0.6222222222222222
68,61,1.2700309753417969,0.7054263565891473,0.717857142857143,0.6222222222222222,0.5714285714285714,0.5957446808510638
69,61,1.2609105110168457,0.7364341085271318,0.7514030612244899,0.6744186046511628,0.5918367346938775,0.6304347826086957
70,61,1.1903730630874634,0.7674418604651163,0.7170918367346939,0.7317073170731707,0.6122448979591837,0.6666666666666666
