epoch,final_epoch,final_loss,final_acc,final_auc,final_precision,final_recall,final_f1_score
30,30,0.6810812950134277,0.6124031007751938,0.55,0.45454545454545453,0.10204081632653061,0.16666666666666666
31,30,0.6727657914161682,0.6201550387596899,0.546173469387755,0.5,0.12244897959183673,0.19672131147540983
32,32,0.6626873016357422,0.627906976744186,0.563265306122449,0.5294117647058824,0.1836734693877551,0.2727272727272727
33,32,0.6559750437736511,0.6434108527131783,0.5795918367346938,0.5714285714285714,0.24489795918367346,0.34285714285714286
34,34,0.6683962941169739,0.6201550387596899,0.5821428571428571,0.5,0.32653061224489793,0.3950617283950617
35,35,0.6457797884941101,0.6666666666666666,0.6135204081632653,0.6363636363636364,0.2857142857142857,0.39436619718309857
36,35,0.6700028777122498,0.6511627906976745,0.5635204081632654,0.6428571428571429,0.1836734693877551,0.2857142857142857
37,35,0.6558377742767334,0.6821705426356589,0.5775510204081633,0.7222222222222222,0.2653061224489796,0.3880597014925373
38,35,0.6794881820678711,0.6821705426356589,0.6028061224489796,0.8333333333333334,0.20408163265306123,0.32786885245901637
39,35,0.6321833729743958,0.6666666666666666,0.614795918367347,0.625,0.30612244897959184,0.410958904109589
40,40,0.6347401738166809,0.6976744186046512,0.6216836734693878,0.75,0.30612244897959184,0.43478260869565216
41,41,0.654848039150238,0.6434108527131783,0.6022959183673471,0.5405405405405406,0.40816326530612246,0.46511627906976744
42,41,0.6133949160575867,0.7054263565891473,0.6173469387755103,0.8235294117647058,0.2857142857142857,0.42424242424242425
43,43,0.6074826121330261,0.7209302325581395,0.6441326530612245,0.76,0.3877551020408163,0.5135135135135135
44,44,0.6182118058204651,0.6821705426356589,0.6382653061224489,0.6538461538461539,0.3469387755102041,0.4533333333333333
45,44,0.6010270118713379,0.7209302325581395,0.6770408163265306,0.782608695652174,0.3673469387755102,0.5
46,44,0.6343855261802673,0.689922480620155,0.6237244897959184,0.7142857142857143,0.30612244897959184,0.42857142857142855
47,47,0.6021514534950256,0.7131782945736435,0.6487244897959183,0.8,0.32653061224489793,0.463768115942029
48,47,0.5984059572219849,0.7286821705426356,0.6678571428571428,0.85,0.3469387755102041,0.4927536231884058
49,47,0.5849708914756775,0.7054263565891473,0.6630102040816326,0.72,0.3673469387755102,0.4864864864864865
50,47,0.6439045667648315,0.6666666666666666,0.6232142857142857,0.5789473684210527,0.4489795918367347,0.5057471264367817
51,47,0.6210414171218872,0.7209302325581395,0.6354591836734694,0.8823529411764706,0.30612244897959184,0.45454545454545453
52,47,0.625105619430542,0.6976744186046512,0.6206632653061224,0.6388888888888888,0.46938775510204084,0.5411764705882353
53,47,0.6414848566055298,0.7209302325581395,0.6318877551020408,0.9333333333333333,0.2857142857142857,0.4375
54,47,0.6243948936462402,0.7364341085271318,0.6377551020408163,0.8947368421052632,0.3469387755102041,0.5
55,47,0.5657737851142883,0.7364341085271318,0.6783163265306124,0.8571428571428571,0.3673469387755102,0.5142857142857142
56,47,0.5825198888778687,0.7364341085271318,0.6665816326530613,0.8571428571428571,0.3673469387755102,0.5142857142857142
57,57,0.5920605659484863,0.7364341085271318,0.6640306122448979,0.8571428571428571,0.3673469387755102,0.5142857142857142
58,57,0.6073552966117859,0.7131782945736435,0.6517857142857144,0.7727272727272727,0.3469387755102041,0.4788732394366197
59,57,0.578946590423584,0.7364341085271318,0.6665816326530611,0.8571428571428571,0.3673469387755102,0.5142857142857142
60,57,0.589261531829834,0.7364341085271318,0.6653061224489797,0.8,0.40816326530612246,0.5405405405405406
61,57,0.5859043002128601,0.7441860465116279,0.6431122448979592,0.8636363636363636,0.3877551020408163,0.5352112676056338
62,57,0.5927824974060059,0.751937984496124,0.6607142857142858,0.8148148148148148,0.4489795918367347,0.5789473684210527
63,57,0.5848466753959656,0.7364341085271318,0.6627551020408164,0.8571428571428571,0.3673469387755102,0.5142857142857142
64,57,0.5901316404342651,0.7209302325581395,0.6645408163265306,0.7096774193548387,0.4489795918367347,0.55
65,57,0.6019653677940369,0.7131782945736435,0.6591836734693878,0.8333333333333334,0.30612244897959184,0.44776119402985076
66,66,0.6321327686309814,0.689922480620155,0.6497448979591837,0.6551724137931034,0.3877551020408163,0.48717948717948717
67,66,0.5896880030632019,0.7441860465116279,0.6492346938775511,0.8636363636363636,0.3877551020408163,0.5352112676056338
68,66,0.6090025305747986,0.7441860465116279,0.6558673469387755,0.7857142857142857,0.4489795918367347,0.5714285714285714
69,66,0.6214146614074707,0.7286821705426356,0.6443877551020407,0.8888888888888888,0.32653061224489793,0.47761194029850745
